F_level,priority_date,visa_bulletin_date,table_type,raw_value,status,visa_wait_time,raw_category
2A,2015-11-22,2016-10-01 00:00:00,dates_for_filing,22NOV15,F,0.8596851471594799,F2A
2B,2011-02-08,2016-10-01 00:00:00,dates_for_filing,08FEB11,F,5.645448323066393,F2B
3,2005-08-22,2016-10-01 00:00:00,dates_for_filing,22AUG05,F,11.110198494182066,F3
4,2004-07-01,2016-10-01 00:00:00,dates_for_filing,01JUL04,F,12.251882272416154,F4
1,2009-09-22,2016-10-01 00:00:00,final_action,22SEP09,F,7.025325119780972,F1
2A,2014-12-22,2016-10-01 00:00:00,final_action,22DEC14,F,1.7768651608487338,F2A
2B,2010-03-15,2016-10-01 00:00:00,final_action,15MAR10,F,6.548939082819986,F2B
3,2004-12-22,2016-10-01 00:00:00,final_action,22DEC04,F,11.775496235455167,F3
4,2003-05-01,2016-10-01 00:00:00,final_action,01MAY03,F,13.42094455852156,F4
1,2010-01-01,2016-09-01 00:00:00,dates_for_filing,01JAN10,F,6.666666666666667,F1
2A,2015-11-22,2016-09-01 00:00:00,dates_for_filing,22NOV15,F,0.7775496235455168,F2A
2B,2011-02-08,2016-09-01 00:00:00,dates_for_filing,08FEB11,F,5.563312799452429,F2B
3,2005-08-22,2016-09-01 00:00:00,dates_for_filing,22AUG05,F,11.028062970568104,F3
4,2004-06-15,2016-09-01 00:00:00,dates_for_filing,15JUN04,F,12.213552361396303,F4
1,2009-09-15,2016-09-01 00:00:00,final_action,15SEP09,F,6.962354551676934,F1
2A,2014-11-15,2016-09-01 00:00:00,final_action,15NOV14,F,1.7960301163586585,F2A
2B,2010-02-01,2016-09-01 00:00:00,final_action,01FEB10,F,6.581793292265571,F2B
3,2004-12-01,2016-09-01 00:00:00,final_action,01DEC04,F,11.75085557837098,F3
4,2003-01-01,2016-09-01 00:00:00,final_action,01JAN03,F,13.66735112936345,F4
1,2010-01-01,2016-08-01 00:00:00,dates_for_filing,01JAN10,F,6.581793292265571,F1
2A,2015-11-22,2016-08-01 00:00:00,dates_for_filing,22NOV15,F,0.6926762491444216,F2A
2B,2011-02-08,2016-08-01 00:00:00,dates_for_filing,08FEB11,F,5.478439425051334,F2B
3,2005-08-22,2016-08-01 00:00:00,dates_for_filing,22AUG05,F,10.94318959616701,F3
4,2004-06-15,2016-08-01 00:00:00,dates_for_filing,15JUN04,F,12.128678986995208,F4
1,2009-05-22,2016-08-01 00:00:00,final_action,22MAY09,F,7.195071868583162,F1
2A,2014-11-15,2016-08-01 00:00:00,final_action,15NOV14,F,1.7111567419575633,F2A
2B,2010-01-08,2016-08-01 00:00:00,final_action,08JAN10,F,6.562628336755647,F2B
3,2004-12-01,2016-08-01 00:00:00,final_action,01DEC04,F,11.665982203969884,F3
4,2003-01-01,2016-08-01 00:00:00,final_action,01JAN03,F,13.582477754962355,F4
1,2009-10-01,2016-07-01 00:00:00,dates_for_filing,01OCT09,F,6.74880219028063,F1
2A,2015-10-15,2016-07-01 00:00:00,dates_for_filing,15OCT15,F,0.7118412046543463,F2A
2B,2010-12-15,2016-07-01 00:00:00,dates_for_filing,15DEC10,F,5.544147843942505,F2B
3,2005-08-01,2016-07-01 00:00:00,dates_for_filing,01AUG05,F,10.915811088295689,F3
4,2004-05-01,2016-07-01 00:00:00,dates_for_filing,01MAY04,F,12.167008898015059,F4
1,2009-03-22,2016-07-01 00:00:00,final_action,22MAR09,F,7.277207392197125,F1
2A,2014-11-15,2016-07-01 00:00:00,final_action,15NOV14,F,1.626283367556468,F2A
2B,2009-12-08,2016-07-01 00:00:00,final_action,08DEC09,F,6.562628336755647,F2B
3,2004-12-01,2016-07-01 00:00:00,final_action,01DEC04,F,11.58110882956879,F3
4,2003-01-01,2016-07-01 00:00:00,final_action,01JAN03,F,13.49760438056126,F4
1,2009-10-01,2016-06-01 00:00:00,dates_for_filing,01OCT09,F,6.666666666666667,F1
2A,2015-10-15,2016-06-01 00:00:00,dates_for_filing,15OCT15,F,0.6297056810403833,F2A
2B,2010-12-15,2016-06-01 00:00:00,dates_for_filing,15DEC10,F,5.462012320328542,F2B
3,2005-08-01,2016-06-01 00:00:00,dates_for_filing,01AUG05,F,10.833675564681725,F3
4,2004-05-01,2016-06-01 00:00:00,dates_for_filing,01MAY04,F,12.084873374401095,F4
1,2009-01-15,2016-06-01 00:00:00,final_action,15JAN09,F,7.3757700205338805,F1
2A,2014-11-08,2016-06-01 00:00:00,final_action,08NOV14,F,1.5633127994524298,F2A
2B,2009-10-22,2016-06-01 00:00:00,final_action,22OCT09,F,6.609171800136893,F2B
3,2004-12-01,2016-06-01 00:00:00,final_action,01DEC04,F,11.498973305954825,F3
4,2003-01-01,2016-06-01 00:00:00,final_action,01JAN03,F,13.415468856947296,F4
1,2009-10-01,2016-05-01 00:00:00,dates_for_filing,01OCT09,F,6.581793292265571,F1
2A,2015-06-15,2016-05-01 00:00:00,dates_for_filing,15JUN15,F,0.8788501026694046,F2A
2B,2010-12-15,2016-05-01 00:00:00,dates_for_filing,15DEC10,F,5.377138945927447,F2B
3,2005-08-01,2016-05-01 00:00:00,dates_for_filing,01AUG05,F,10.74880219028063,F3
4,2004-05-01,2016-05-01 00:00:00,dates_for_filing,01MAY04,F,12.0,F4
1,2008-11-22,2016-05-01 00:00:00,final_action,22NOV08,F,7.438740588637919,F1
2A,2014-11-01,2016-05-01 00:00:00,final_action,01NOV14,F,1.4976043805612593,F2A
2B,2009-09-01,2016-05-01 00:00:00,final_action,01SEP09,F,6.663928815879535,F2B
3,2004-12-01,2016-05-01 00:00:00,final_action,01DEC04,F,11.41409993155373,F3
4,2003-07-22,2016-05-01 00:00:00,final_action,22JUL03,F,12.777549623545516,F4
1,2009-10-01,2016-04-01 00:00:00,dates_for_filing,01OCT09,F,6.499657768651608,F1
2A,2015-06-15,2016-04-01 00:00:00,dates_for_filing,15JUN15,F,0.7967145790554415,F2A
2B,2010-12-15,2016-04-01 00:00:00,dates_for_filing,15DEC10,F,5.295003422313484,F2B
3,2005-08-01,2016-04-01 00:00:00,dates_for_filing,01AUG05,F,10.666666666666666,F3
4,2004-05-01,2016-04-01 00:00:00,dates_for_filing,01MAY04,F,11.917864476386036,F4
1,2008-09-22,2016-04-01 00:00:00,final_action,22SEP08,F,7.523613963039014,F1
2A,2014-10-22,2016-04-01 00:00:00,final_action,22OCT14,F,1.4428473648186173,F2A
2B,2009-06-15,2016-04-01 00:00:00,final_action,15JUN09,F,6.795345653661875,F2B
3,2004-11-22,2016-04-01 00:00:00,final_action,22NOV04,F,11.356605065023956,F3
4,2003-07-22,2016-04-01 00:00:00,final_action,22JUL03,F,12.695414099931554,F4
1,2009-10-01,2016-03-01 00:00:00,dates_for_filing,01OCT09,F,6.414784394250513,F1
2A,2015-06-15,2016-03-01 00:00:00,dates_for_filing,15JUN15,F,0.7118412046543463,F2A
2B,2010-12-15,2016-03-01 00:00:00,dates_for_filing,15DEC10,F,5.210130047912389,F2B
3,2005-08-01,2016-03-01 00:00:00,dates_for_filing,01AUG05,F,10.581793292265571,F3
4,2004-05-01,2016-03-01 00:00:00,dates_for_filing,01MAY04,F,11.832991101984941,F4
1,2008-08-08,2016-03-01 00:00:00,final_action,08AUG08,F,7.561943874058864,F1
2A,2014-09-22,2016-03-01 00:00:00,final_action,22SEP14,F,1.4401095140314852,F2A
2B,2009-05-22,2016-03-01 00:00:00,final_action,22MAY09,F,6.776180698151951,F2B
3,2004-10-15,2016-03-01 00:00:00,final_action,15OCT04,F,11.375770020533881,F3
4,2003-07-01,2016-03-01 00:00:00,final_action,01JUL03,F,12.668035592060233,F4
1,2009-10-01,2016-02-01 00:00:00,dates_for_filing,01OCT09,F,6.335386721423682,F1
2A,2015-06-15,2016-02-01 00:00:00,dates_for_filing,15JUN15,F,0.6324435318275154,F2A
2B,2010-12-15,2016-02-01 00:00:00,dates_for_filing,15DEC10,F,5.130732375085558,F2B
3,2005-08-01,2016-02-01 00:00:00,dates_for_filing,01AUG05,F,10.50239561943874,F3
4,2004-05-01,2016-02-01 00:00:00,dates_for_filing,01MAY04,F,11.75359342915811,F4
1,2008-07-08,2016-02-01 00:00:00,final_action,08JUL08,F,7.567419575633128,F1
2A,2014-09-01,2016-02-01 00:00:00,final_action,01SEP14,F,1.4182067077344285,F2A
2B,2009-05-15,2016-02-01 00:00:00,final_action,15MAY09,F,6.715947980835044,F2B
3,2004-10-01,2016-02-01 00:00:00,final_action,01OCT04,F,11.3347022587269,F3
4,2003-06-08,2016-02-01 00:00:00,final_action,08JUN03,F,12.65160848733744,F4
1,2009-10-01,2016-01-01 00:00:00,dates_for_filing,01OCT09,F,6.250513347022587,F1
2A,2015-06-15,2016-01-01 00:00:00,dates_for_filing,15JUN15,F,0.5475701574264202,F2A
2B,2010-12-15,2016-01-01 00:00:00,dates_for_filing,15DEC10,F,5.045859000684462,F2B
3,2005-08-01,2016-01-01 00:00:00,dates_for_filing,01AUG05,F,10.417522245037645,F3
4,2004-05-01,2016-01-01 00:00:00,dates_for_filing,01MAY04,F,11.668720054757015,F4
1,2008-05-15,2016-01-01 00:00:00,final_action,15MAY08,F,7.630390143737166,F1
2A,2014-08-01,2016-01-01 00:00:00,final_action,01AUG14,F,1.4182067077344285,F2A
2B,2009-04-01,2016-01-01 00:00:00,final_action,01APR09,F,6.751540041067762,F2B
3,2004-08-01,2016-01-01 00:00:00,final_action,01AUG04,F,11.416837782340862,F3
4,2003-04-22,2016-01-01 00:00:00,final_action,22APR03,F,12.695414099931554,F4
1,2009-05-01,2015-12-01 00:00:00,dates_for_filing,01MAY09,F,6.584531143052704,F1
2A,2015-03-01,2015-12-01 00:00:00,dates_for_filing,01MAR15,F,0.7529089664613279,F2A
2B,2010-07-01,2015-12-01 00:00:00,dates_for_filing,01JUL10,F,5.418206707734429,F2B
3,2005-04-01,2015-12-01 00:00:00,dates_for_filing,01APR05,F,10.666666666666666,F3
4,2004-02-01,2015-12-01 00:00:00,dates_for_filing,01FEB04,F,11.83025325119781,F4
1,2008-04-01,2015-12-01 00:00:00,final_action,01APR08,F,7.665982203969883,F1
2A,2014-06-15,2015-12-01 00:00:00,final_action,15JUN14,F,1.462012320328542,F2A
2B,2009-03-01,2015-12-01 00:00:00,final_action,01MAR09,F,6.751540041067762,F2B
3,2004-07-01,2015-12-01 00:00:00,final_action,01JUL04,F,11.416837782340862,F3
4,2003-03-22,2015-12-01 00:00:00,final_action,22MAR03,F,12.695414099931554,F4
1,2009-05-01,2015-11-01 00:00:00,dates_for_filing,01MAY09,F,6.50239561943874,F1
2A,2015-03-01,2015-11-01 00:00:00,dates_for_filing,01MAR15,F,0.6707734428473648,F2A
2B,2010-07-01,2015-11-01 00:00:00,dates_for_filing,01JUL10,F,5.336071184120465,F2B
3,2005-04-01,2015-11-01 00:00:00,dates_for_filing,01APR05,F,10.584531143052704,F3
4,2004-02-01,2015-11-01 00:00:00,dates_for_filing,01FEB04,F,11.748117727583846,F4
1,2008-02-22,2015-11-01 00:00:00,final_action,22FEB08,F,7.690622861054073,F1
2A,2014-05-15,2015-11-01 00:00:00,final_action,15MAY14,F,1.4647501711156743,F2A
2B,2009-02-08,2015-11-01 00:00:00,final_action,08FEB09,F,6.7268993839835725,F2B
3,2004-06-15,2015-11-01 00:00:00,final_action,15JUN04,F,11.378507871321013,F3
4,2003-03-01,2015-11-01 00:00:00,final_action,01MAR03,F,12.670773442847365,F4
1,2009-05-01,2015-10-01 00:00:00,dates_for_filing,01MAY09,F,6.417522245037645,F1
2A,2015-03-01,2015-10-01 00:00:00,dates_for_filing,01MAR15,F,0.5859000684462696,F2A
2B,2010-07-01,2015-10-01 00:00:00,dates_for_filing,01JUL10,F,5.25119780971937,F2B
3,2005-04-01,2015-10-01 00:00:00,dates_for_filing,01APR05,F,10.499657768651609,F3
4,2004-02-01,2015-10-01 00:00:00,dates_for_filing,01FEB04,F,11.663244353182751,F4
1,2008-01-15,2015-10-01 00:00:00,final_action,15JAN08,F,7.709787816563997,F1
2A,2014-04-15,2015-10-01 00:00:00,final_action,15APR14,F,1.462012320328542,F2A
2B,2009-01-15,2015-10-01 00:00:00,final_action,15JAN09,F,6.707734428473648,F2B
3,2004-05-22,2015-10-01 00:00:00,final_action,22MAY04,F,11.359342915811089,F3
4,2003-02-08,2015-10-01 00:00:00,final_action,08FEB03,F,12.643394934976044,F4
1,2007-12-15,2015-09-01 00:00:00,final_action,15DEC07,F,7.712525667351129,F1
2A,2014-03-01,2015-09-01 00:00:00,final_action,01MAR14,F,1.5030800821355237,F2A
2B,2008-12-22,2015-09-01 00:00:00,final_action,22DEC08,F,6.691307323750856,F2B
3,2004-05-08,2015-09-01 00:00:00,final_action,08MAY04,F,11.315537303216974,F3
4,2003-01-15,2015-09-01 00:00:00,final_action,15JAN03,F,12.626967830253252,F4
1,2007-11-01,2015-08-01 00:00:00,final_action,01NOV07,F,7.748117727583847,F1
2A,2013-12-15,2015-08-01 00:00:00,final_action,15DEC13,F,1.626283367556468,F2A
2B,2008-11-15,2015-08-01 00:00:00,final_action,15NOV08,F,6.707734428473648,F2B
3,2004-04-08,2015-08-01 00:00:00,final_action,08APR04,F,11.312799452429843,F3
4,2002-12-01,2015-08-01 00:00:00,final_action,01DEC02,F,12.6652977412731,F4
1,2007-10-01,2015-07-01 00:00:00,final_action,01OCT07,F,7.748117727583847,F1
2A,2013-11-08,2015-07-01 00:00:00,final_action,08NOV13,F,1.6427104722792607,F2A
2B,2008-10-15,2015-07-01 00:00:00,final_action,15OCT08,F,6.707734428473648,F2B
3,2004-03-15,2015-07-01 00:00:00,final_action,15MAR04,F,11.293634496919918,F3
4,2002-10-22,2015-07-01 00:00:00,final_action,22OCT02,F,12.68993839835729,F4
1,2007-09-01,2015-06-01 00:00:00,final_action,01SEP07,F,7.748117727583847,F1
2A,2013-10-01,2015-06-01 00:00:00,final_action,01OCT13,F,1.6646132785763177,F2A
2B,2008-09-15,2015-06-01 00:00:00,final_action,15SEP08,F,6.707734428473648,F2B
3,2004-02-22,2015-06-01 00:00:00,final_action,22FEB04,F,11.271731690622861,F3
4,2002-09-08,2015-06-01 00:00:00,final_action,08SEP02,F,12.728268309377139,F4
1,2007-08-15,2015-05-01 00:00:00,final_action,15AUG07,F,7.709787816563997,F1
2A,2013-09-01,2015-05-01 00:00:00,final_action,01SEP13,F,1.6618754277891854,F2A
2B,2008-09-15,2015-05-01 00:00:00,final_action,15SEP08,F,6.622861054072553,F2B
3,2004-02-22,2015-05-01 00:00:00,final_action,22FEB04,F,11.186858316221766,F3
4,2002-08-01,2015-05-01 00:00:00,final_action,01AUG02,F,12.747433264887064,F4
1,2007-08-01,2015-04-01 00:00:00,final_action,01AUG07,F,7.665982203969883,F1
2A,2013-08-01,2015-04-01 00:00:00,final_action,01AUG13,F,1.6646132785763177,F2A
2B,2008-08-22,2015-04-01 00:00:00,final_action,22AUG08,F,6.606433949349761,F2B
3,2004-02-08,2015-04-01 00:00:00,final_action,08FEB04,F,11.143052703627653,F3
4,2002-06-15,2015-04-01 00:00:00,final_action,15JUN02,F,12.793976728268309,F4
1,2007-08-01,2015-03-01 00:00:00,final_action,01AUG07,F,7.581108829568788,F1
2A,2013-06-22,2015-03-01 00:00:00,final_action,22JUN13,F,1.6892539356605065,F2A
2B,2008-07-08,2015-03-01 00:00:00,final_action,08JUL08,F,6.6447638603696095,F2B
3,2004-01-22,2015-03-01 00:00:00,final_action,22JAN04,F,11.104722792607802,F3
4,2002-05-15,2015-03-01 00:00:00,final_action,15MAY02,F,12.793976728268309,F4
1,2007-07-22,2015-02-01 00:00:00,final_action,22JUL07,F,7.531827515400411,F1
2A,2013-05-08,2015-02-01 00:00:00,final_action,08MAY13,F,1.7357973990417521,F2A
2B,2008-05-22,2015-02-01 00:00:00,final_action,22MAY08,F,6.69678302532512,F2B
3,2004-01-01,2015-02-01 00:00:00,final_action,01JAN04,F,11.085557837097879,F3
4,2002-04-15,2015-02-01 00:00:00,final_action,15APR02,F,12.799452429842573,F4
1,2007-07-08,2015-01-01 00:00:00,final_action,08JUL07,F,7.485284052019165,F1
2A,2013-04-15,2015-01-01 00:00:00,final_action,15APR13,F,1.7138945927446954,F2A
2B,2008-04-01,2015-01-01 00:00:00,final_action,01APR08,F,6.751540041067762,F2B
3,2003-12-22,2015-01-01 00:00:00,final_action,22DEC03,F,11.028062970568104,F3
4,2002-03-22,2015-01-01 00:00:00,final_action,22MAR02,F,12.780287474332649,F4
1,2007-06-22,2014-12-01 00:00:00,final_action,22JUN07,F,7.444216290212183,F1
2A,2013-03-22,2014-12-01 00:00:00,final_action,22MAR13,F,1.6947296372347707,F2A
2B,2008-02-22,2014-12-01 00:00:00,final_action,22FEB08,F,6.7734428473648185,F2B
3,2003-12-15,2014-12-01 00:00:00,final_action,15DEC03,F,10.962354551676933,F3
4,2002-02-22,2014-12-01 00:00:00,final_action,22FEB02,F,12.772073921971252,F4
1,2007-06-08,2014-11-01 00:00:00,final_action,08JUN07,F,7.40041067761807,F1
2A,2013-03-01,2014-11-01 00:00:00,final_action,01MAR13,F,1.6700889801505818,F2A
2B,2008-01-01,2014-11-01 00:00:00,final_action,01JAN08,F,6.833675564681725,F2B
3,2003-12-08,2014-11-01 00:00:00,final_action,08DEC03,F,10.899383983572895,F3
4,2002-02-08,2014-11-01 00:00:00,final_action,08FEB02,F,12.728268309377139,F4
1,2007-05-22,2014-10-01 00:00:00,final_action,22MAY07,F,7.36208076659822,F1
2A,2013-02-01,2014-10-01 00:00:00,final_action,01FEB13,F,1.6618754277891854,F2A
2B,2007-11-01,2014-10-01 00:00:00,final_action,01NOV07,F,6.915811088295688,F2B
3,2003-12-01,2014-10-01 00:00:00,final_action,01DEC03,F,10.833675564681725,F3
4,2002-01-22,2014-10-01 00:00:00,final_action,22JAN02,F,12.68993839835729,F4
1,2007-05-01,2014-09-01 00:00:00,final_action,01MAY07,F,7.337440109514032,F1
2A,2013-01-01,2014-09-01 00:00:00,final_action,01JAN13,F,1.6646132785763177,F2A
2B,2007-09-01,2014-09-01 00:00:00,final_action,01SEP07,F,7.000684462696783,F2B
3,2003-11-15,2014-09-01 00:00:00,final_action,15NOV03,F,10.795345653661876,F3
4,2002-01-01,2014-09-01 00:00:00,final_action,01JAN02,F,12.6652977412731,F4
1,2007-04-22,2014-08-01 00:00:00,final_action,22APR07,F,7.277207392197125,F1
2A,2012-05-01,2014-08-01 00:00:00,final_action,01MAY12,F,2.2505133470225873,F2A
2B,2007-07-01,2014-08-01 00:00:00,final_action,01JUL07,F,7.085557837097878,F2B
3,2003-11-15,2014-08-01 00:00:00,final_action,15NOV03,F,10.710472279260781,F3
4,2002-01-01,2014-08-01 00:00:00,final_action,01JAN02,F,12.580424366872005,F4
1,2007-04-01,2014-07-01 00:00:00,final_action,01APR07,F,7.2498288843258045,F1
2A,2012-05-01,2014-07-01 00:00:00,final_action,01MAY12,F,2.1656399726214923,F2A
2B,2007-05-01,2014-07-01 00:00:00,final_action,01MAY07,F,7.167693360711842,F2B
3,2003-10-15,2014-07-01 00:00:00,final_action,15OCT03,F,10.710472279260781,F3
4,2001-12-22,2014-07-01 00:00:00,final_action,22DEC01,F,12.522929500342231,F4
1,2007-03-22,2014-06-01 00:00:00,final_action,22MAR07,F,7.195071868583162,F1
2A,2012-05-01,2014-06-01 00:00:00,final_action,01MAY12,F,2.083504449007529,F2A
2B,2007-04-01,2014-06-01 00:00:00,final_action,01APR07,F,7.167693360711842,F2B
3,2003-10-01,2014-06-01 00:00:00,final_action,01OCT03,F,10.666666666666666,F3
4,2001-12-15,2014-06-01 00:00:00,final_action,15DEC01,F,12.459958932238193,F4
1,2007-03-08,2014-05-01 00:00:00,final_action,08MAR07,F,7.148528405201916,F1
2A,2013-09-08,2014-05-01 00:00:00,final_action,08SEP13,F,0.6433949349760438,F2A
2B,2007-02-01,2014-05-01 00:00:00,final_action,01FEB07,F,7.24435318275154,F2B
3,2003-09-01,2014-05-01 00:00:00,final_action,01SEP03,F,10.663928815879535,F3
4,2001-12-08,2014-05-01 00:00:00,final_action,08DEC01,F,12.394250513347023,F4
1,2007-02-22,2014-04-01 00:00:00,final_action,22FEB07,F,7.104722792607803,F1
2A,2013-09-08,2014-04-01 00:00:00,final_action,08SEP13,F,0.5612594113620808,F2A
2B,2006-10-22,2014-04-01 00:00:00,final_action,22OCT06,F,7.441478439425051,F2B
3,2003-07-15,2014-04-01 00:00:00,final_action,15JUL03,F,10.713210130047912,F3
4,2001-11-22,2014-04-01 00:00:00,final_action,22NOV01,F,12.355920602327172,F4
1,2007-02-01,2014-03-01 00:00:00,final_action,01FEB07,F,7.077344284736482,F1
2A,2013-09-08,2014-03-01 00:00:00,final_action,08SEP13,F,0.47638603696098564,F2A
2B,2006-09-01,2014-03-01 00:00:00,final_action,01SEP06,F,7.496235455167693,F2B
3,2003-06-15,2014-03-01 00:00:00,final_action,15JUN03,F,10.710472279260781,F3
4,2001-11-08,2014-03-01 00:00:00,final_action,08NOV01,F,12.309377138945928,F4
1,2007-01-01,2014-02-01 00:00:00,final_action,01JAN07,F,7.085557837097878,F1
2A,2013-09-08,2014-02-01 00:00:00,final_action,08SEP13,F,0.3997262149212868,F2A
2B,2006-07-08,2014-02-01 00:00:00,final_action,08JUL06,F,7.57015742642026,F2B
3,2003-05-15,2014-02-01 00:00:00,final_action,15MAY03,F,10.718685831622176,F3
4,2001-10-22,2014-02-01 00:00:00,final_action,22OCT01,F,12.279260780287474,F4
1,2006-12-08,2014-01-01 00:00:00,final_action,08DEC06,F,7.066392881587953,F1
2A,2013-09-08,2014-01-01 00:00:00,final_action,08SEP13,F,0.31485284052019163,F2A
2B,2006-06-01,2014-01-01 00:00:00,final_action,01JUN06,F,7.586584531143052,F2B
3,2003-04-15,2014-01-01 00:00:00,final_action,15APR03,F,10.715947980835045,F3
4,2001-10-01,2014-01-01 00:00:00,final_action,01OCT01,F,12.251882272416154,F4
1,2006-11-15,2013-12-01 00:00:00,final_action,15NOV06,F,7.044490075290897,F1
2A,2013-09-08,2013-12-01 00:00:00,final_action,08SEP13,F,0.2299794661190965,F2A
2B,2006-05-01,2013-12-01 00:00:00,final_action,01MAY06,F,7.586584531143052,F2B
3,2003-03-08,2013-12-01 00:00:00,final_action,08MAR03,F,10.735112936344969,F3
4,2001-09-08,2013-12-01 00:00:00,final_action,08SEP01,F,12.229979466119097,F4
1,2006-10-22,2013-11-01 00:00:00,final_action,22OCT06,F,7.028062970568104,F1
2A,2013-09-08,2013-11-01 00:00:00,final_action,08SEP13,F,0.14784394250513347,F2A
2B,2006-03-22,2013-11-01 00:00:00,final_action,22MAR06,F,7.613963039014374,F2B
3,2003-02-08,2013-11-01 00:00:00,final_action,08FEB03,F,10.729637234770705,F3
4,2001-08-22,2013-11-01 00:00:00,final_action,22AUG01,F,12.19438740588638,F4
1,2006-10-01,2013-10-01 00:00:00,final_action,01OCT06,F,7.000684462696783,F1
2A,2013-09-08,2013-10-01 00:00:00,final_action,08SEP13,F,0.06297056810403832,F2A
2B,2006-03-01,2013-10-01 00:00:00,final_action,01MAR06,F,7.586584531143052,F2B
3,2003-01-22,2013-10-01 00:00:00,final_action,22JAN03,F,10.691307323750856,F3
4,2001-08-08,2013-10-01 00:00:00,final_action,08AUG01,F,12.147843942505133,F4
1,2006-09-15,2013-09-01 00:00:00,final_action,15SEP06,F,6.962354551676934,F1
2A,2013-09-01,2013-09-01 00:00:00,final_action,C,C,0.0,F2A
2B,2006-02-15,2013-09-01 00:00:00,final_action,15FEB06,F,7.542778918548939,F2B
3,2003-01-22,2013-09-01 00:00:00,final_action,22JAN03,F,10.609171800136892,F3
4,2001-07-22,2013-09-01 00:00:00,final_action,22JUL01,F,12.112251882272416,F4
1,2006-09-01,2013-08-01 00:00:00,final_action,01SEP06,F,6.915811088295688,F1
2A,2013-08-01,2013-08-01 00:00:00,final_action,C,C,0.0,F2A
2B,2005-12-01,2013-08-01 00:00:00,final_action,01DEC05,F,7.665982203969883,F2B
3,2002-12-08,2013-08-01 00:00:00,final_action,08DEC02,F,10.647501711156742,F3
4,2001-06-22,2013-08-01 00:00:00,final_action,22JUN01,F,12.109514031485284,F4
1,2006-06-01,2013-07-01 00:00:00,final_action,01JUN06,F,7.082819986310746,F1
2A,2011-10-08,2013-07-01 00:00:00,final_action,08OCT11,F,1.730321697467488,F2A
2B,2005-11-01,2013-07-01 00:00:00,final_action,01NOV05,F,7.663244353182751,F2B
3,2002-10-01,2013-07-01 00:00:00,final_action,01OCT02,F,10.74880219028063,F3
4,2001-05-22,2013-07-01 00:00:00,final_action,22MAY01,F,12.109514031485284,F4
1,2006-04-22,2013-06-01 00:00:00,final_action,22APR06,F,7.110198494182067,F1
2A,2011-06-08,2013-06-01 00:00:00,final_action,08JUN11,F,1.9822039698836413,F2A
2B,2005-07-08,2013-06-01 00:00:00,final_action,08JUL05,F,7.898699520876113,F2B
3,2002-09-01,2013-06-01 00:00:00,final_action,01SEP02,F,10.74880219028063,F3
4,2001-05-01,2013-06-01 00:00:00,final_action,01MAY01,F,12.084873374401095,F4
1,2006-04-01,2013-05-01 00:00:00,final_action,01APR06,F,7.082819986310746,F1
2A,2011-03-01,2013-05-01 00:00:00,final_action,01MAR11,F,2.1683778234086244,F2A
2B,2005-05-15,2013-05-01 00:00:00,final_action,15MAY05,F,7.96167008898015,F2B
3,2002-08-08,2013-05-01 00:00:00,final_action,08AUG02,F,10.729637234770705,F3
4,2001-05-01,2013-05-01 00:00:00,final_action,01MAY01,F,12.0,F4
1,2006-03-08,2013-04-01 00:00:00,final_action,08MAR06,F,7.066392881587953,F1
2A,2010-12-15,2013-04-01 00:00:00,final_action,15DEC10,F,2.294318959616701,F2A
2B,2005-04-08,2013-04-01 00:00:00,final_action,08APR05,F,7.9808350444900755,F2B
3,2002-07-22,2013-04-01 00:00:00,final_action,22JUL02,F,10.694045174537989,F3
4,2001-05-01,2013-04-01 00:00:00,final_action,01MAY01,F,11.917864476386036,F4
1,2006-02-15,2013-03-01 00:00:00,final_action,15FEB06,F,7.039014373716633,F1
2A,2010-11-22,2013-03-01 00:00:00,final_action,22NOV10,F,2.272416153319644,F2A
2B,2005-03-01,2013-03-01 00:00:00,final_action,01MAR05,F,8.0,F2B
3,2002-07-15,2013-03-01 00:00:00,final_action,15JUL02,F,10.628336755646817,F3
4,2001-04-22,2013-03-01 00:00:00,final_action,22APR01,F,11.85763175906913,F4
1,2006-01-15,2013-02-01 00:00:00,final_action,15JAN06,F,7.047227926078029,F1
2A,2010-10-22,2013-02-01 00:00:00,final_action,22OCT10,F,2.2806297056810405,F2A
2B,2005-01-15,2013-02-01 00:00:00,final_action,15JAN05,F,8.046543463381246,F2B
3,2002-07-08,2013-02-01 00:00:00,final_action,08JUL02,F,10.570841889117043,F3
4,2001-04-15,2013-02-01 00:00:00,final_action,15APR01,F,11.800136892539356,F4
1,2005-12-22,2013-01-01 00:00:00,final_action,22DEC05,F,7.028062970568104,F1
2A,2010-09-22,2013-01-01 00:00:00,final_action,22SEP10,F,2.2778918548939084,F2A
2B,2004-12-08,2013-01-01 00:00:00,final_action,08DEC04,F,8.06570841889117,F2B
3,2002-06-22,2013-01-01 00:00:00,final_action,22JUN02,F,10.529774127310061,F3
4,2001-04-08,2013-01-01 00:00:00,final_action,08APR01,F,11.734428473648187,F4
1,2005-12-01,2012-12-01 00:00:00,final_action,01DEC05,F,7.000684462696783,F1
2A,2010-08-22,2012-12-01 00:00:00,final_action,22AUG10,F,2.2778918548939084,F2A
2B,2004-11-15,2012-12-01 00:00:00,final_action,15NOV04,F,8.043805612594113,F2B
3,2002-06-08,2012-12-01 00:00:00,final_action,08JUN02,F,10.483230663928817,F3
4,2001-04-01,2012-12-01 00:00:00,final_action,01APR01,F,11.668720054757015,F4
