F_level,priority_date,visa_bulletin_date,table_type,raw_value,status,visa_wait_time,raw_category
4,1996-07-08,2012-11-01 00:00:00,final_action,08JUL96,F,16.317590691307323,F4
1,1993-06-08,2012-09-01 00:00:00,final_action,08JUN93,F,19.23340177960301,F1
2A,2010-04-15,2012-09-01 00:00:00,final_action,15APR10,F,2.3819301848049284,F2A
2B,1992-08-22,2012-09-01 00:00:00,final_action,22AUG92,F,20.027378507871322,F2B
3,1993-01-22,2012-09-01 00:00:00,final_action,22JAN93,F,19.60848733744011,F3
4,1996-06-15,2012-09-01 00:00:00,final_action,15JUN96,F,16.213552361396303,F4
1,1993-06-08,2012-08-01 00:00:00,final_action,08JUN93,F,19.148528405201915,F1
2A,2010-03-01,2012-08-01 00:00:00,final_action,01MAR10,F,2.4202600958247777,F2A
2B,1992-08-22,2012-08-01 00:00:00,final_action,22AUG92,F,19.942505133470227,F2B
3,1993-01-22,2012-08-01 00:00:00,final_action,22JAN93,F,19.523613963039015,F3
4,1996-06-15,2012-08-01 00:00:00,final_action,15JUN96,F,16.128678986995208,F4
1,1993-06-08,2012-07-01 00:00:00,final_action,08JUN93,F,19.06365503080082,F1
2A,2010-02-01,2012-07-01 00:00:00,final_action,01FEB10,F,2.412046543463381,F2A
2B,1992-01-01,2012-07-01 00:00:00,final_action,01JAN92,F,20.49828884325804,F2B
3,1993-01-22,2012-07-01 00:00:00,final_action,22JAN93,F,19.43874058863792,F3
4,1996-06-08,2012-07-01 00:00:00,final_action,08JUN96,F,16.06297056810404,F4
1,1993-05-15,2012-06-01 00:00:00,final_action,15MAY93,F,19.04722792607803,F1
2A,2009-12-08,2012-06-01 00:00:00,final_action,08DEC09,F,2.4804928131416837,F2A
2B,1992-01-01,2012-06-01 00:00:00,final_action,01JAN92,F,20.416153319644078,F2B
3,1993-01-15,2012-06-01 00:00:00,final_action,15JAN93,F,19.37577002053388,F3
4,1996-06-01,2012-06-01 00:00:00,final_action,01JUN96,F,16.0,F4
1,1993-05-15,2012-05-01 00:00:00,final_action,15MAY93,F,18.962354551676935,F1
2A,2009-10-15,2012-05-01 00:00:00,final_action,15OCT09,F,2.543463381245722,F2A
2B,1992-12-01,2012-05-01 00:00:00,final_action,01DEC92,F,19.41409993155373,F2B
3,1993-01-15,2012-05-01 00:00:00,final_action,15JAN93,F,19.290896646132786,F3
4,1996-06-01,2012-05-01 00:00:00,final_action,01JUN96,F,15.915126625598905,F4
1,1993-05-08,2012-04-01 00:00:00,final_action,08MAY93,F,18.899383983572896,F1
2A,2009-09-01,2012-04-01 00:00:00,final_action,01SEP09,F,2.5817932922655715,F2A
2B,1992-12-01,2012-04-01 00:00:00,final_action,01DEC92,F,19.33196440793977,F2B
3,1993-01-15,2012-04-01 00:00:00,final_action,15JAN93,F,19.208761122518823,F3
4,1996-06-01,2012-04-01 00:00:00,final_action,01JUN96,F,15.832991101984941,F4
1,1993-05-01,2012-03-01 00:00:00,final_action,01MAY93,F,18.833675564681723,F1
2A,2009-07-01,2012-03-01 00:00:00,final_action,01JUL09,F,2.6666666666666665,F2A
2B,1992-12-01,2012-03-01 00:00:00,final_action,01DEC92,F,19.247091033538673,F2B
3,1993-01-08,2012-03-01 00:00:00,final_action,08JAN93,F,19.143052703627653,F3
4,1996-05-22,2012-03-01 00:00:00,final_action,22MAY96,F,15.775496235455167,F4
1,1993-04-22,2012-02-01 00:00:00,final_action,22APR93,F,18.77891854893908,F1
2A,2009-05-08,2012-02-01 00:00:00,final_action,08MAY09,F,2.735112936344969,F2A
2B,1992-12-01,2012-02-01 00:00:00,final_action,01DEC92,F,19.16769336071184,F2B
3,1993-01-01,2012-02-01 00:00:00,final_action,01JAN93,F,19.082819986310746,F3
4,1996-05-15,2012-02-01 00:00:00,final_action,15MAY96,F,15.715263518138261,F4
1,1993-04-15,2012-01-01 00:00:00,final_action,15APR93,F,18.713210130047912,F1
2A,2009-03-22,2012-01-01 00:00:00,final_action,22MAR09,F,2.7789185489390826,F2A
2B,1992-12-01,2012-01-01 00:00:00,final_action,01DEC92,F,19.082819986310746,F2B
3,1992-12-22,2012-01-01 00:00:00,final_action,22DEC92,F,19.025325119780973,F3
4,1996-05-08,2012-01-01 00:00:00,final_action,08MAY96,F,15.649555099247092,F4
1,1993-04-08,2011-12-01 00:00:00,final_action,08APR93,F,18.647501711156742,F1
2A,2009-02-08,2011-12-01 00:00:00,final_action,08FEB09,F,2.809034907597536,F2A
2B,1992-11-22,2011-12-01 00:00:00,final_action,22NOV92,F,19.02258726899384,F2B
3,1992-12-15,2011-12-01 00:00:00,final_action,15DEC92,F,18.9596167008898,F3
4,1996-05-01,2011-12-01 00:00:00,final_action,01MAY96,F,15.58384668035592,F4
1,1993-04-01,2011-11-01 00:00:00,final_action,01APR93,F,18.584531143052704,F1
2A,2008-12-01,2011-11-01 00:00:00,final_action,01DEC08,F,2.915811088295688,F2A*
2B,1992-11-22,2011-11-01 00:00:00,final_action,22NOV92,F,18.940451745379878,F2B
3,1992-12-08,2011-11-01 00:00:00,final_action,08DEC92,F,18.89664613278576,F3
4,1996-04-22,2011-11-01 00:00:00,final_action,22APR96,F,15.526351813826146,F4
1,1993-03-22,2011-10-01 00:00:00,final_action,22MAR93,F,18.527036276522928,F1
2A,2008-10-15,2011-10-01 00:00:00,final_action,15OCT08,F,2.9596167008898013,F2A*
2B,1992-11-22,2011-10-01 00:00:00,final_action,22NOV92,F,18.855578370978783,F2B
3,1992-12-01,2011-10-01 00:00:00,final_action,01DEC92,F,18.830937713894592,F3
4,1996-04-08,2011-10-01 00:00:00,final_action,08APR96,F,15.4798083504449,F4
1,1993-03-15,2011-09-01 00:00:00,final_action,15MAR93,F,18.46406570841889,F1
2A,2008-09-22,2011-09-01 00:00:00,final_action,22SEP08,F,2.940451745379877,F2A
2B,1992-11-01,2011-09-01 00:00:00,final_action,01NOV92,F,18.830937713894592,F2B
3,1992-11-22,2011-09-01 00:00:00,final_action,22NOV92,F,18.77344284736482,F3
4,1996-03-22,2011-09-01 00:00:00,final_action,22MAR96,F,15.444216290212184,F4
1,1993-03-08,2011-08-01 00:00:00,final_action,08MAR93,F,18.39835728952772,F1
2A,2008-06-01,2011-08-01 00:00:00,final_action,01JUN08,F,3.164955509924709,F2A
2B,1992-10-01,2011-08-01 00:00:00,final_action,01OCT92,F,18.830937713894592,F2B
3,1992-11-15,2011-08-01 00:00:00,final_action,15NOV92,F,18.70773442847365,F3
4,1996-03-08,2011-08-01 00:00:00,final_action,08MAR96,F,15.397672826830938,F4
1,1993-03-08,2011-07-01 00:00:00,final_action,08MAR93,F,18.313483915126625,F1
2A,2008-02-15,2011-07-01 00:00:00,final_action,15FEB08,F,3.373032169746749,F2A
2B,1992-09-22,2011-07-01 00:00:00,final_action,22SEP92,F,18.770704996577688,F2B
3,1992-11-15,2011-07-01 00:00:00,final_action,15NOV92,F,18.622861054072555,F3
4,1996-03-01,2011-07-01 00:00:00,final_action,01MAR96,F,15.331964407939767,F4
1,1993-03-01,2011-06-01 00:00:00,final_action,01MAR93,F,18.250513347022586,F1
2A,2007-07-22,2011-06-01 00:00:00,final_action,22JUL07,F,3.8603696098562628,F2A
2B,1992-08-22,2011-06-01 00:00:00,final_action,22AUG92,F,18.77344284736482,F2B
3,1992-11-15,2011-06-01 00:00:00,final_action,15NOV92,F,18.54072553045859,F3
4,1996-02-15,2011-06-01 00:00:00,final_action,15FEB96,F,15.290896646132786,F4
1,1993-03-01,2011-05-01 00:00:00,final_action,01MAR93,F,18.16563997262149,F1
2A,2007-01-01,2011-05-01 00:00:00,final_action,01JAN07,F,4.328542094455853,F2A
2B,1992-08-01,2011-05-01 00:00:00,final_action,01AUG92,F,18.746064339493497,F2B
3,1992-11-15,2011-05-01 00:00:00,final_action,15NOV92,F,18.455852156057496,F3
4,1996-02-15,2011-05-01 00:00:00,final_action,15FEB96,F,15.206023271731691,F4
1,1993-02-15,2011-04-01 00:00:00,final_action,15FEB93,F,18.12183436002738,F1
2A,2006-07-01,2011-04-01 00:00:00,final_action,01JUL06,F,4.7501711156741955,F2A
2B,1992-07-15,2011-04-01 00:00:00,final_action,15JUL92,F,18.71047227926078,F2B
3,1992-11-08,2011-04-01 00:00:00,final_action,08NOV92,F,18.392881587953458,F3
4,1996-02-01,2011-04-01 00:00:00,final_action,01FEB96,F,15.162217659137577,F4
1,1993-02-01,2011-03-01 00:00:00,final_action,01FEB93,F,18.075290896646134,1st
2A,2006-01-01,2011-03-01 00:00:00,final_action,01JAN06,F,5.160848733744011,2A
2B,1992-07-15,2011-03-01 00:00:00,final_action,15JUL92,F,18.625598904859686,2B
3,1992-11-01,2011-03-01 00:00:00,final_action,01NOV92,F,18.327173169062284,3rd
4,1996-01-22,2011-03-01 00:00:00,final_action,22JAN96,F,15.104722792607802,4th
1,1993-01-22,2011-02-01 00:00:00,final_action,22JAN93,F,18.026009582477755,1st
2A,2005-04-01,2011-02-01 00:00:00,final_action,01APR05,F,5.83709787816564,2A
2B,1992-07-01,2011-02-01 00:00:00,final_action,01JUL92,F,18.587268993839835,2B
3,1992-11-22,2011-02-01 00:00:00,final_action,22NOV92,F,18.193018480492814,3rd
4,1996-01-01,2011-02-01 00:00:00,final_action,01JAN96,F,15.085557837097879,4th
1,1993-01-08,2011-01-01 00:00:00,final_action,08JAN93,F,17.97946611909651,1st
2A,2005-04-01,2011-01-01 00:00:00,final_action,01APR05,F,5.752224503764545,2A
2B,1992-06-22,2011-01-01 00:00:00,final_action,22JUN92,F,18.527036276522928,2B
3,1992-10-22,2011-01-01 00:00:00,final_action,22OCT92,F,18.193018480492814,3rd
4,1995-12-22,2011-01-01 00:00:00,final_action,22DEC95,F,15.028062970568104,4th
1,1993-01-01,2010-12-01 00:00:00,final_action,01JAN93,F,17.913757700205338,1st
2A,2010-03-01,2010-12-01 00:00:00,final_action,01MAR10,F,0.7529089664613279,2A
2B,1992-06-22,2010-12-01 00:00:00,final_action,22JUN92,F,18.442162902121833,2B
3,1992-10-22,2010-12-01 00:00:00,final_action,22OCT92,F,18.10814510609172,3rd
4,1995-12-22,2010-12-01 00:00:00,final_action,22DEC95,F,14.94318959616701,4th
1,1992-12-22,2010-11-01 00:00:00,final_action,22DEC92,F,17.859000684462696,1st
2A,2010-03-01,2010-11-01 00:00:00,final_action,01MAR10,F,0.6707734428473648,2A
2B,1992-06-22,2010-11-01 00:00:00,final_action,22JUN92,F,18.360027378507873,2B
3,1992-10-22,2010-11-01 00:00:00,final_action,22OCT92,F,18.026009582477755,3rd
4,1995-12-15,2010-11-01 00:00:00,final_action,15DEC95,F,14.880219028062971,4th
1,1992-12-15,2010-10-01 00:00:00,final_action,15DEC92,F,17.793292265571527,1st
2A,2010-01-01,2010-10-01 00:00:00,final_action,01JAN10,F,0.7474332648870636,2A
2B,1992-06-22,2010-10-01 00:00:00,final_action,22JUN92,F,18.275154004106778,2B
3,1992-10-22,2010-10-01 00:00:00,final_action,22OCT92,F,17.94113620807666,3rd
4,1995-12-08,2010-10-01 00:00:00,final_action,08DEC95,F,14.8145106091718,4th
1,1992-12-01,2010-09-01 00:00:00,final_action,01DEC92,F,17.749486652977414,1st
2A,2009-01-01,2010-09-01 00:00:00,final_action,01JAN09,F,1.6646132785763177,2A
2B,1992-06-15,2010-09-01 00:00:00,final_action,15JUN92,F,18.21218343600274,2B
3,1992-03-01,2010-09-01 00:00:00,final_action,01MAR92,F,18.50239561943874,3rd
4,1994-01-01,2010-09-01 00:00:00,final_action,01JAN94,F,16.6652977412731,4th
1,1992-11-15,2010-08-01 00:00:00,final_action,15NOV92,F,17.70841889117043,1st
2A,2008-03-01,2010-08-01 00:00:00,final_action,01MAR08,F,2.4175222450376452,2A
2B,1992-06-15,2010-08-01 00:00:00,final_action,15JUN92,F,18.127310061601644,2B
3,1992-03-01,2010-08-01 00:00:00,final_action,01MAR92,F,18.417522245037645,3rd
4,1994-01-01,2010-08-01 00:00:00,final_action,01JAN94,F,16.580424366872005,4th
1,1992-11-01,2010-07-01 00:00:00,final_action,01NOV92,F,17.661875427789184,1st
2A,2007-06-01,2010-07-01 00:00:00,final_action,01JUN07,F,3.082819986310746,2A
2B,1992-06-15,2010-07-01 00:00:00,final_action,15JUN92,F,18.04243668720055,2B
3,1992-03-01,2010-07-01 00:00:00,final_action,01MAR92,F,18.33264887063655,3rd
4,1995-03-01,2010-07-01 00:00:00,final_action,01MAR95,F,15.3347022587269,4th
1,1992-10-22,2010-06-01 00:00:00,final_action,22OCT92,F,17.607118412046542,1st
2A,2006-12-01,2010-06-01 00:00:00,final_action,01DEC06,F,3.4989733059548254,2A
2B,1992-06-15,2010-06-01 00:00:00,final_action,15JUN92,F,17.960301163586585,2B
3,1992-10-22,2010-06-01 00:00:00,final_action,22OCT92,F,17.607118412046542,3rd
4,1995-12-08,2010-06-01 00:00:00,final_action,08DEC95,F,14.480492813141684,4th
1,1992-10-15,2010-05-01 00:00:00,final_action,15OCT92,F,17.541409993155373,1st
2A,2005-06-01,2010-05-01 00:00:00,final_action,01JUN05,F,4.914442162902122,2A
2B,1992-06-15,2010-05-01 00:00:00,final_action,15JUN92,F,17.87542778918549,2B
3,1992-10-22,2010-05-01 00:00:00,final_action,22OCT92,F,17.522245037645447,3rd
4,1995-12-08,2010-05-01 00:00:00,final_action,08DEC95,F,14.395619438740589,4th
1,1992-10-15,2010-04-01 00:00:00,final_action,15OCT92,F,17.45927446954141,1st
2A,2005-01-01,2010-04-01 00:00:00,final_action,01JAN05,F,5.245722108145106,2A
2B,1992-06-15,2010-04-01 00:00:00,final_action,15JUN92,F,17.793292265571527,2B
3,1992-10-15,2010-04-01 00:00:00,final_action,15OCT92,F,17.45927446954141,3rd
4,1995-12-08,2010-04-01 00:00:00,final_action,08DEC95,F,14.313483915126625,4th
1,1992-10-01,2010-03-01 00:00:00,final_action,01OCT92,F,17.412731006160165,1st
2A,2004-07-01,2010-03-01 00:00:00,final_action,01JUL04,F,5.664613278576318,2A
2B,1992-06-15,2010-03-01 00:00:00,final_action,15JUN92,F,17.70841889117043,2B
3,1992-10-08,2010-03-01 00:00:00,final_action,08OCT92,F,17.39356605065024,3rd
4,1995-12-08,2010-03-01 00:00:00,final_action,08DEC95,F,14.22861054072553,4th
1,1992-09-08,2010-02-01 00:00:00,final_action,08SEP92,F,17.399041752224505,1st
2A,2004-03-01,2010-02-01 00:00:00,final_action,01MAR04,F,5.921971252566735,2A
2B,1992-06-08,2010-02-01 00:00:00,final_action,08JUN92,F,17.650924024640656,2B
3,1992-09-22,2010-02-01 00:00:00,final_action,22SEP92,F,17.360711841204655,3rd
4,1995-12-01,2010-02-01 00:00:00,final_action,01DEC95,F,14.171115674195756,4th
1,1992-08-15,2010-01-01 00:00:00,final_action,15AUG92,F,17.37987679671458,1st
2A,2004-01-01,2010-01-01 00:00:00,final_action,01JAN04,F,6.0013689253935665,2A
2B,1992-06-08,2010-01-01 00:00:00,final_action,08JUN92,F,17.56605065023956,2B
3,1992-09-15,2010-01-01 00:00:00,final_action,15SEP92,F,17.295003422313485,3rd
4,1995-11-22,2010-01-01 00:00:00,final_action,22NOV95,F,14.11088295687885,4th
1,1992-08-01,2009-12-01 00:00:00,final_action,01AUG92,F,17.333333333333332,1st
2A,2003-10-01,2009-12-01 00:00:00,final_action,01OCT03,F,6.168377823408624,2A
2B,1992-06-01,2009-12-01 00:00:00,final_action,01JUN92,F,17.50034223134839,2B
3,1992-08-22,2009-12-01 00:00:00,final_action,22AUG92,F,17.27583846680356,3rd
4,1995-11-15,2009-12-01 00:00:00,final_action,15NOV95,F,14.04517453798768,4th
1,1991-01-01,2009-08-01 00:00:00,final_action,01JAN91,F,18.581793292265573,1st
2A,2002-09-22,2009-08-01 00:00:00,final_action,22SEP02,F,6.8583162217659135,2A
2B,1992-05-08,2009-08-01 00:00:00,final_action,08MAY92,F,17.232032854209447,2B
3,1991-07-01,2009-08-01 00:00:00,final_action,01JUL91,F,18.086242299794662,3rd
4,1995-08-01,2009-08-01 00:00:00,final_action,01AUG95,F,14.001368925393566,4th
1,1991-01-01,2009-07-01 00:00:00,final_action,01JAN91,F,18.496919917864478,1st
2A,2002-06-22,2009-07-01 00:00:00,final_action,22JUN02,F,7.025325119780972,2A
2B,1992-05-01,2009-07-01 00:00:00,final_action,01MAY92,F,17.166324435318277,2B
3,1991-07-01,2009-07-01 00:00:00,final_action,01JUL91,F,18.001368925393567,3rd
4,1995-06-15,2009-07-01 00:00:00,final_action,15JUN95,F,14.04517453798768,4th
1,1992-10-08,2009-06-01 00:00:00,final_action,08OCT92,F,16.646132785763175,1st
2A,2002-05-15,2009-06-01 00:00:00,final_action,15MAY02,F,7.047227926078029,2A
2B,1992-05-01,2009-06-01 00:00:00,final_action,01MAY92,F,17.084188911704313,2B
3,1992-10-22,2009-06-01 00:00:00,final_action,22OCT92,F,16.607802874743328,3rd
4,1995-05-22,2009-06-01 00:00:00,final_action,22MAY95,F,14.028747433264886,4th
1,1992-10-08,2009-05-01 00:00:00,final_action,08OCT92,F,16.56125941136208,1st
2A,2002-04-01,2009-05-01 00:00:00,final_action,01APR02,F,7.082819986310746,2A
2B,1992-05-01,2009-05-01 00:00:00,final_action,01MAY92,F,16.999315537303218,2B
3,1992-10-22,2009-05-01 00:00:00,final_action,22OCT92,F,16.522929500342233,3rd
4,1995-05-01,2009-05-01 00:00:00,final_action,01MAY95,F,14.001368925393566,4th
1,1992-10-08,2009-04-01 00:00:00,final_action,08OCT92,F,16.479123887748116,1st
2A,2002-01-01,2009-04-01 00:00:00,final_action,01JAN02,F,7.2470910335386725,2A
2B,1992-05-01,2009-04-01 00:00:00,final_action,01MAY92,F,16.917180013689254,2B
3,1992-10-22,2009-04-01 00:00:00,final_action,22OCT92,F,16.44079397672827,3rd
4,1995-04-22,2009-04-01 00:00:00,final_action,22APR95,F,13.943874058863791,4th
1,1992-10-08,2009-02-01 00:00:00,final_action,08OCT92,F,16.317590691307323,1st
2A,2001-09-22,2009-02-01 00:00:00,final_action,22SEP01,F,7.36208076659822,2A
2B,1992-05-01,2009-02-01 00:00:00,final_action,01MAY92,F,16.75564681724846,2B
3,1992-10-08,2009-02-01 00:00:00,final_action,08OCT92,F,16.317590691307323,3rd
4,1995-03-22,2009-02-01 00:00:00,final_action,22MAR95,F,13.867214236824093,4th
1,1992-10-01,2009-01-01 00:00:00,final_action,01OCT92,F,16.251882272416154,1st
2A,2001-08-15,2009-01-01 00:00:00,final_action,15AUG01,F,7.381245722108145,2A
2B,1992-05-01,2009-01-01 00:00:00,final_action,01MAY92,F,16.670773442847366,2B
3,1992-10-01,2009-01-01 00:00:00,final_action,01OCT92,F,16.251882272416154,3rd
4,1995-03-08,2009-01-01 00:00:00,final_action,08MAR95,F,13.820670773442847,4th
1,1992-09-22,2008-12-01 00:00:00,final_action,22SEP92,F,16.191649555099247,1st
2A,2001-08-01,2008-12-01 00:00:00,final_action,01AUG01,F,7.3347022587268995,2A
2B,1992-05-01,2008-12-01 00:00:00,final_action,01MAY92,F,16.58590006844627,2B
3,1992-10-01,2008-12-01 00:00:00,final_action,01OCT92,F,16.16700889801506,3rd
4,1995-02-15,2008-12-01 00:00:00,final_action,15FEB95,F,13.793292265571527,4th
1,1992-09-15,2008-11-01 00:00:00,final_action,15SEP92,F,16.128678986995208,1st
2A,2001-07-15,2008-11-01 00:00:00,final_action,15JUL01,F,7.299110198494182,2A
2B,1992-04-22,2008-11-01 00:00:00,final_action,22APR92,F,16.528405201916495,2B
3,1992-09-15,2008-11-01 00:00:00,final_action,15SEP92,F,16.128678986995208,3rd
4,1995-01-22,2008-11-01 00:00:00,final_action,22JAN95,F,13.776865160848734,4th
1,1992-09-08,2008-10-01 00:00:00,final_action,08SEP92,F,16.06297056810404,1st
2A,2001-05-01,2008-10-01 00:00:00,final_action,01MAY01,F,7.4195756331279945,2A
2B,1992-04-22,2008-10-01 00:00:00,final_action,22APR92,F,16.4435318275154,2B
3,1992-09-15,2008-10-01 00:00:00,final_action,15SEP92,F,16.043805612594113,3rd
4,1995-01-15,2008-10-01 00:00:00,final_action,15JAN95,F,13.711156741957563,4th
1,1992-09-08,2008-09-01 00:00:00,final_action,08SEP92,F,15.980835044490075,1st
2A,,2008-09-01 00:00:00,final_action,U,U,,2A
2B,1992-04-22,2008-09-01 00:00:00,final_action,22APR92,F,16.361396303901437,2B
3,1992-09-15,2008-09-01 00:00:00,final_action,15SEP92,F,15.961670088980151,3rd
4,1995-01-15,2008-09-01 00:00:00,final_action,15JAN95,F,13.6290212183436,4th
1,1992-08-08,2008-08-01 00:00:00,final_action,08AUG92,F,15.980835044490075,1st
2A,,2008-08-01 00:00:00,final_action,U,U,,2A
2B,1992-04-15,2008-08-01 00:00:00,final_action,15APR92,F,16.295687885010267,2B
3,1992-09-08,2008-08-01 00:00:00,final_action,08SEP92,F,15.89596167008898,3rd
4,1995-01-08,2008-08-01 00:00:00,final_action,08JAN95,F,13.56331279945243,4th
1,1992-07-22,2008-07-01 00:00:00,final_action,22JUL92,F,15.942505133470226,1st
2A,,2008-07-01 00:00:00,final_action,U,U,,2A
2B,1992-04-08,2008-07-01 00:00:00,final_action,08APR92,F,16.229979466119097,2B
3,1992-08-08,2008-07-01 00:00:00,final_action,08AUG92,F,15.89596167008898,3rd
4,1994-12-22,2008-07-01 00:00:00,final_action,22DEC94,F,13.52498288843258,4th
1,1992-07-22,2008-06-01 00:00:00,final_action,22JUL92,F,15.860369609856264,1st
2A,2002-05-01,2008-06-01 00:00:00,final_action,01MAY02,F,6.0862422997946615,2A
2B,1992-04-08,2008-06-01 00:00:00,final_action,08APR92,F,16.147843942505133,2B
3,1992-08-01,2008-06-01 00:00:00,final_action,01AUG92,F,15.832991101984941,3rd
4,1994-12-15,2008-06-01 00:00:00,final_action,15DEC94,F,13.462012320328542,4th
1,1992-07-08,2008-05-01 00:00:00,final_action,08JUL92,F,15.813826146475018,1st
2A,2002-05-01,2008-05-01 00:00:00,final_action,01MAY02,F,6.0013689253935665,2A
2B,1992-04-01,2008-05-01 00:00:00,final_action,01APR92,F,16.082135523613964,2B
3,1992-07-22,2008-05-01 00:00:00,final_action,22JUL92,F,15.775496235455167,3rd
4,1994-12-15,2008-05-01 00:00:00,final_action,15DEC94,F,13.377138945927447,4th
1,1992-07-08,2008-04-01 00:00:00,final_action,08JUL92,F,15.731690622861054,1st
2A,2002-05-01,2008-04-01 00:00:00,final_action,01MAY02,F,5.919233401779603,2A
2B,1992-04-01,2008-04-01 00:00:00,final_action,01APR92,F,16.0,2B
3,1992-07-22,2008-04-01 00:00:00,final_action,22JUL92,F,15.693360711841205,3rd
4,1994-12-01,2008-04-01 00:00:00,final_action,01DEC94,F,13.333333333333334,4th
1,1992-07-01,2008-03-01 00:00:00,final_action,01JUL92,F,15.665982203969884,1st
2A,2002-05-01,2008-03-01 00:00:00,final_action,01MAY02,F,5.834360027378508,2A
2B,1992-04-01,2008-03-01 00:00:00,final_action,01APR92,F,15.915126625598905,2B
3,1992-07-15,2008-03-01 00:00:00,final_action,15JUL92,F,15.627652292950033,3rd
4,1994-11-15,2008-03-01 00:00:00,final_action,15NOV94,F,13.292265571526352,4th
1,1992-07-01,2008-02-01 00:00:00,final_action,01JUL92,F,15.586584531143053,1st
2A,2002-05-01,2008-02-01 00:00:00,final_action,01MAY02,F,5.754962354551677,2A
2B,1992-03-22,2008-02-01 00:00:00,final_action,22MAR92,F,15.863107460643395,2B
3,1992-07-08,2008-02-01 00:00:00,final_action,08JUL92,F,15.567419575633128,3rd
4,1994-11-01,2008-02-01 00:00:00,final_action,01NOV94,F,13.25119780971937,4th
1,1992-07-01,2008-01-01 00:00:00,final_action,01JUL92,F,15.501711156741958,1st
2A,2002-05-01,2008-01-01 00:00:00,final_action,01MAY02,F,5.670088980150582,2A
2B,1992-03-22,2008-01-01 00:00:00,final_action,22MAR92,F,15.7782340862423,2B
3,1992-07-08,2008-01-01 00:00:00,final_action,08JUL92,F,15.482546201232033,3rd
4,1994-10-01,2008-01-01 00:00:00,final_action,01OCT94,F,13.25119780971937,4th
1,1992-07-01,2007-12-01 00:00:00,final_action,01JUL92,F,15.416837782340862,1st
2A,2002-05-01,2007-12-01 00:00:00,final_action,01MAY02,F,5.585215605749487,2A
2B,1992-03-15,2007-12-01 00:00:00,final_action,15MAR92,F,15.71252566735113,2B
3,1992-07-08,2007-12-01 00:00:00,final_action,08JUL92,F,15.397672826830938,3rd
4,1994-09-22,2007-12-01 00:00:00,final_action,22SEP94,F,13.190965092402465,4th
1,1992-06-01,2007-11-01 00:00:00,final_action,01JUN92,F,15.416837782340862,1st
2A,2002-05-01,2007-11-01 00:00:00,final_action,01MAY02,F,5.503080082135524,2A
2B,1992-03-15,2007-11-01 00:00:00,final_action,15MAR92,F,15.630390143737166,2B
3,1992-06-08,2007-11-01 00:00:00,final_action,08JUN92,F,15.397672826830938,3rd
4,1994-08-22,2007-11-01 00:00:00,final_action,22AUG94,F,13.193702943189596,4th
1,1992-05-01,2007-10-01 00:00:00,final_action,01MAY92,F,15.416837782340862,1st
2A,2002-05-01,2007-10-01 00:00:00,final_action,01MAY02,F,5.418206707734429,2A
2B,1992-03-15,2007-10-01 00:00:00,final_action,15MAR92,F,15.545516769336071,2B
3,1992-05-01,2007-10-01 00:00:00,final_action,01MAY92,F,15.416837782340862,3rd
4,1994-07-22,2007-10-01 00:00:00,final_action,22JUL94,F,13.193702943189596,4th
1,1991-01-01,2007-09-01 00:00:00,final_action,01JAN91,F,16.6652977412731,1st
2A,2002-04-01,2007-09-01 00:00:00,final_action,01APR02,F,5.418206707734429,2A
2B,1992-03-08,2007-09-01 00:00:00,final_action,08MAR92,F,15.482546201232033,2B
3,1988-02-08,2007-09-01 00:00:00,final_action,08FEB88,F,19.561943874058862,3rd
4,1990-09-01,2007-09-01 00:00:00,final_action,01SEP90,F,16.999315537303218,4th
1,1991-01-01,2007-08-01 00:00:00,final_action,01JAN91,F,16.580424366872005,1st
2A,2001-11-01,2007-08-01 00:00:00,final_action,01NOV01,F,5.746748802190281,2A
2B,1992-03-08,2007-08-01 00:00:00,final_action,08MAR92,F,15.397672826830938,2B
3,1988-02-08,2007-08-01 00:00:00,final_action,08FEB88,F,19.477070499657767,3rd
4,1993-02-01,2007-08-01 00:00:00,final_action,01FEB93,F,14.494182067077345,4th
1,1991-01-01,2007-07-01 00:00:00,final_action,01JAN91,F,16.49555099247091,1st
2A,2001-08-01,2007-07-01 00:00:00,final_action,01AUG01,F,5.9137577002053385,2A
2B,1992-03-08,2007-07-01 00:00:00,final_action,08MAR92,F,15.312799452429843,2B
3,1988-02-08,2007-07-01 00:00:00,final_action,08FEB88,F,19.392197125256672,3rd
4,1994-07-22,2007-07-01 00:00:00,final_action,22JUL94,F,12.941820670773442,4th
1,1991-01-01,2007-06-01 00:00:00,final_action,01JAN91,F,16.413415468856947,1st
2A,2001-05-01,2007-06-01 00:00:00,final_action,01MAY01,F,6.083504449007529,2A
2B,1992-03-08,2007-06-01 00:00:00,final_action,08MAR92,F,15.23066392881588,2B
3,1988-02-08,2007-06-01 00:00:00,final_action,08FEB88,F,19.310061601642712,3rd
4,1994-07-15,2007-06-01 00:00:00,final_action,15JUL94,F,12.878850102669405,4th
1,1991-01-01,2007-05-01 00:00:00,final_action,01JAN91,F,16.32854209445585,1st
2A,2001-01-01,2007-05-01 00:00:00,final_action,01JAN01,F,6.327173169062286,2A
2B,1992-03-01,2007-05-01 00:00:00,final_action,01MAR92,F,15.16495550992471,2B
3,1988-02-08,2007-05-01 00:00:00,final_action,08FEB88,F,19.225188227241617,3rd
4,1994-07-01,2007-05-01 00:00:00,final_action,01JUL94,F,12.83230663928816,4th
